asset, class, date-time, unix-time-stamp, price, flags, quantity
SiZ5,SPBFUT,2015-10-29T10-0-16.959,1446102016,64700,1,1
SiZ5,SPBFUT,2015-10-29T10-0-17.493,1446102017,64700,1,158
SiZ5,SPBFUT,2015-10-29T10-0-17.493,1446102017,64700,1,2
SiZ5,SPBFUT,2015-10-29T10-0-17.493,1446102017,64690,1,50
SiZ5,SPBFUT,2015-10-29T10-0-18.122,1446102018,64701,2,1
SiZ5,SPBFUT,2015-10-29T10-0-18.869,1446102018,64700,2,1
SiZ5,SPBFUT,2015-10-29T10-0-19.66,1446102019,64669,2,2
SiZ5,SPBFUT,2015-10-29T10-0-21.22,1446102021,64696,2,1
SiZ5,SPBFUT,2015-10-29T10-0-24.225,1446102024,64693,2,2
SiZ5,SPBFUT,2015-10-29T10-0-25.209,1446102025,64708,2,2
SiZ5,SPBFUT,2015-10-29T10-0-25.209,1446102025,64709,2,5
SiZ5,SPBFUT,2015-10-29T10-0-25.372,1446102025,64709,2,5
SiZ5,SPBFUT,2015-10-29T10-0-25.513,1446102025,64709,2,9
SiZ5,SPBFUT,2015-10-29T10-0-26.036,1446102026,64711,1,2
SiZ5,SPBFUT,2015-10-29T10-0-27.748,1446102027,64790,2,2
SiZ5,SPBFUT,2015-10-29T10-0-27.748,1446102027,64959,2,2
SiZ5,SPBFUT,2015-10-29T10-0-28.298,1446102028,64977,2,1
SiZ5,SPBFUT,2015-10-29T10-0-28.298,1446102028,64978,2,1
SiZ5,SPBFUT,2015-10-29T10-0-30.336,1446102030,64784,1,2
SiZ5,SPBFUT,2015-10-29T10-0-30.718,1446102030,64787,1,2
SiZ5,SPBFUT,2015-10-29T10-0-30.718,1446102030,64786,1,2
SiZ5,SPBFUT,2015-10-29T10-0-30.718,1446102030,64769,1,1
SiZ5,SPBFUT,2015-10-29T10-0-31.267,1446102031,64788,1,2
SiZ5,SPBFUT,2015-10-29T10-0-33.053,1446102033,64775,2,2
SiZ5,SPBFUT,2015-10-29T10-0-35.203,1446102035,64701,1,1
SiZ5,SPBFUT,2015-10-29T10-0-35.637,1446102035,64766,2,1
SiZ5,SPBFUT,2015-10-29T10-0-37.041,1446102037,64739,2,1
SiZ5,SPBFUT,2015-10-29T10-0-38.277,1446102038,64717,2,2
SiZ5,SPBFUT,2015-10-29T10-0-39.317,1446102039,64772,2,1
SiZ5,SPBFUT,2015-10-29T10-0-40.02,1446102040,64772,2,2
SiZ5,SPBFUT,2015-10-29T10-0-40.021,1446102040,64802,1,1
SiZ5,SPBFUT,2015-10-29T10-0-42.411,1446102042,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-0-43.177,1446102043,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-0-43.177,1446102043,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-0-43.177,1446102043,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-0-47.094,1446102047,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-0-48.028,1446102048,64760,2,2
SiZ5,SPBFUT,2015-10-29T10-0-48.135,1446102048,64761,1,1
SiZ5,SPBFUT,2015-10-29T10-0-48.183,1446102048,64762,1,1
SiZ5,SPBFUT,2015-10-29T10-0-48.212,1446102048,64762,1,1
SiZ5,SPBFUT,2015-10-29T10-0-48.212,1446102048,64761,1,1
SiZ5,SPBFUT,2015-10-29T10-0-49.925,1446102049,64815,2,1
SiZ5,SPBFUT,2015-10-29T10-0-50.388,1446102050,64776,2,2
SiZ5,SPBFUT,2015-10-29T10-0-52.829,1446102052,64787,2,1
SiZ5,SPBFUT,2015-10-29T10-0-53.127,1446102053,64772,1,2
SiZ5,SPBFUT,2015-10-29T10-0-53.127,1446102053,64770,1,2
SiZ5,SPBFUT,2015-10-29T10-0-53.565,1446102053,64773,1,2
SiZ5,SPBFUT,2015-10-29T10-0-53.565,1446102053,64773,1,2
SiZ5,SPBFUT,2015-10-29T10-0-56.462,1446102056,64738,2,1
SiZ5,SPBFUT,2015-10-29T10-0-56.986,1446102056,64770,2,2
SiZ5,SPBFUT,2015-10-29T10-0-56.986,1446102056,64770,2,2
SiZ5,SPBFUT,2015-10-29T10-0-56.986,1446102056,64951,2,2
SiZ5,SPBFUT,2015-10-29T10-0-56.986,1446102056,64978,2,14
SiZ5,SPBFUT,2015-10-29T10-1-2.205,1446102062,64752,2,2
SiZ5,SPBFUT,2015-10-29T10-1-2.205,1446102062,64754,2,7
SiZ5,SPBFUT,2015-10-29T10-1-2.205,1446102062,64775,2,1
SiZ5,SPBFUT,2015-10-29T10-1-2.904,1446102062,64749,2,2
SiZ5,SPBFUT,2015-10-29T10-1-3.009,1446102063,64749,2,2
SiZ5,SPBFUT,2015-10-29T10-1-3.075,1446102063,64749,1,2
SiZ5,SPBFUT,2015-10-29T10-1-3.686,1446102063,64749,2,1
SiZ5,SPBFUT,2015-10-29T10-1-4.999,1446102064,64741,2,1
SiZ5,SPBFUT,2015-10-29T10-1-9.038,1446102069,64817,2,1
SiZ5,SPBFUT,2015-10-29T10-1-9.038,1446102069,64818,2,1
SiZ5,SPBFUT,2015-10-29T10-1-9.038,1446102069,64820,2,3
SiZ5,SPBFUT,2015-10-29T10-1-9.579,1446102069,64772,1,1
SiZ5,SPBFUT,2015-10-29T10-1-10.819,1446102070,64780,1,2
SiZ5,SPBFUT,2015-10-29T10-1-12.442,1446102072,64819,2,1
SiZ5,SPBFUT,2015-10-29T10-1-12.442,1446102072,64819,2,1
SiZ5,SPBFUT,2015-10-29T10-1-13.438,1446102073,64770,1,2
SiZ5,SPBFUT,2015-10-29T10-1-13.438,1446102073,64769,1,4
SiZ5,SPBFUT,2015-10-29T10-1-14.362,1446102074,64774,2,2
SiZ5,SPBFUT,2015-10-29T10-1-14.477,1446102074,64773,2,8
SiZ5,SPBFUT,2015-10-29T10-1-14.628,1446102074,64770,1,8
SiZ5,SPBFUT,2015-10-29T10-1-16.103,1446102076,64773,1,2
SiZ5,SPBFUT,2015-10-29T10-1-16.103,1446102076,64772,1,2
SiZ5,SPBFUT,2015-10-29T10-1-17.265,1446102077,64764,2,8
SiZ5,SPBFUT,2015-10-29T10-1-17.265,1446102077,64765,2,2
SiZ5,SPBFUT,2015-10-29T10-1-22.519,1446102082,64763,2,1
SiZ5,SPBFUT,2015-10-29T10-1-23.077,1446102083,64753,1,2
SiZ5,SPBFUT,2015-10-29T10-1-23.077,1446102083,64753,1,8
SiZ5,SPBFUT,2015-10-29T10-1-25.73,1446102085,64748,2,1
SiZ5,SPBFUT,2015-10-29T10-1-28.727,1446102088,64743,2,8
SiZ5,SPBFUT,2015-10-29T10-1-31.915,1446102091,64730,1,1
SiZ5,SPBFUT,2015-10-29T10-1-32.009,1446102092,64730,1,2
SiZ5,SPBFUT,2015-10-29T10-1-37.36,1446102097,64744,2,1
SiZ5,SPBFUT,2015-10-29T10-1-37.692,1446102097,64733,1,1
SiZ5,SPBFUT,2015-10-29T10-1-37.692,1446102097,64732,1,2
SiZ5,SPBFUT,2015-10-29T10-1-37.845,1446102097,64744,2,1
SiZ5,SPBFUT,2015-10-29T10-1-37.845,1446102097,64745,2,1
SiZ5,SPBFUT,2015-10-29T10-1-38.182,1446102098,64710,1,1
SiZ5,SPBFUT,2015-10-29T10-1-39.159,1446102099,64708,1,1
SiZ5,SPBFUT,2015-10-29T10-1-41.543,1446102101,64717,1,1
SiZ5,SPBFUT,2015-10-29T10-1-43.899,1446102103,64740,2,2
SiZ5,SPBFUT,2015-10-29T10-1-46.593,1446102106,64706,1,4
SiZ5,SPBFUT,2015-10-29T10-1-46.593,1446102106,64706,1,1
SiZ5,SPBFUT,2015-10-29T10-1-46.593,1446102106,64701,1,2
SiZ5,SPBFUT,2015-10-29T10-1-46.593,1446102106,64700,1,1
SiZ5,SPBFUT,2015-10-29T10-1-46.593,1446102106,64700,1,10
SiZ5,SPBFUT,2015-10-29T10-1-46.593,1446102106,64700,1,2
SiZ5,SPBFUT,2015-10-29T10-1-48.968,1446102108,64687,1,2
SiZ5,SPBFUT,2015-10-29T10-1-48.968,1446102108,64686,1,5
SiZ5,SPBFUT,2015-10-29T10-1-48.968,1446102108,64679,1,1
SiZ5,SPBFUT,2015-10-29T10-1-49.127,1446102109,64675,1,1
SiZ5,SPBFUT,2015-10-29T10-1-49.127,1446102109,64674,1,5
SiZ5,SPBFUT,2015-10-29T10-1-49.127,1446102109,64674,1,1
SiZ5,SPBFUT,2015-10-29T10-1-49.127,1446102109,64668,1,11
SiZ5,SPBFUT,2015-10-29T10-1-50.264,1446102110,64689,2,2
SiZ5,SPBFUT,2015-10-29T10-1-51.41,1446102111,64689,2,2
SiZ5,SPBFUT,2015-10-29T10-1-51.41,1446102111,64690,2,2
SiZ5,SPBFUT,2015-10-29T10-1-51.41,1446102111,64690,2,4
SiZ5,SPBFUT,2015-10-29T10-1-52.977,1446102112,64742,2,10
SiZ5,SPBFUT,2015-10-29T10-1-54.766,1446102114,64707,1,2
SiZ5,SPBFUT,2015-10-29T10-1-58.864,1446102118,64691,2,2
SiZ5,SPBFUT,2015-10-29T10-1-59.078,1446102119,64692,2,2
SiZ5,SPBFUT,2015-10-29T10-1-59.125,1446102119,64692,2,2
SiZ5,SPBFUT,2015-10-29T10-1-59.196,1446102119,64691,2,2
SiZ5,SPBFUT,2015-10-29T10-2-3.477,1446102123,64669,1,1
SiZ5,SPBFUT,2015-10-29T10-2-6.385,1446102126,64669,2,1
SiZ5,SPBFUT,2015-10-29T10-2-6.645,1446102126,64669,2,1
SiZ5,SPBFUT,2015-10-29T10-2-6.686,1446102126,64668,1,2
SiZ5,SPBFUT,2015-10-29T10-2-7.409,1446102127,64694,2,1
SiZ5,SPBFUT,2015-10-29T10-2-7.409,1446102127,64695,2,4
SiZ5,SPBFUT,2015-10-29T10-2-8.522,1446102128,64695,2,2
SiZ5,SPBFUT,2015-10-29T10-2-8.776,1446102128,64695,2,4
SiZ5,SPBFUT,2015-10-29T10-2-8.776,1446102128,64700,2,2
SiZ5,SPBFUT,2015-10-29T10-2-8.923,1446102128,64736,2,1
SiZ5,SPBFUT,2015-10-29T10-2-10.617,1446102130,64737,2,5
SiZ5,SPBFUT,2015-10-29T10-2-11.419,1446102131,64729,1,2
SiZ5,SPBFUT,2015-10-29T10-2-11.419,1446102131,64729,1,1
SiZ5,SPBFUT,2015-10-29T10-2-13.392,1446102133,64747,2,2
SiZ5,SPBFUT,2015-10-29T10-2-13.392,1446102133,64748,2,20
SiZ5,SPBFUT,2015-10-29T10-2-16.075,1446102136,64735,1,2
SiZ5,SPBFUT,2015-10-29T10-2-16.075,1446102136,64734,1,2
SiZ5,SPBFUT,2015-10-29T10-2-16.137,1446102136,64753,2,2
SiZ5,SPBFUT,2015-10-29T10-2-16.535,1446102136,64759,2,2
SiZ5,SPBFUT,2015-10-29T10-2-16.535,1446102136,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-2-16.535,1446102136,64777,2,1
SiZ5,SPBFUT,2015-10-29T10-2-21.135,1446102141,64771,2,8
SiZ5,SPBFUT,2015-10-29T10-2-22.487,1446102142,64740,1,2
SiZ5,SPBFUT,2015-10-29T10-2-22.495,1446102142,64735,2,3
SiZ5,SPBFUT,2015-10-29T10-2-22.495,1446102142,64741,2,2
SiZ5,SPBFUT,2015-10-29T10-2-24.277,1446102144,64741,2,2
SiZ5,SPBFUT,2015-10-29T10-2-24.277,1446102144,64742,2,12
SiZ5,SPBFUT,2015-10-29T10-2-24.277,1446102144,64760,2,1
SiZ5,SPBFUT,2015-10-29T10-2-24.277,1446102144,64777,2,4
SiZ5,SPBFUT,2015-10-29T10-2-24.277,1446102144,64789,2,3
SiZ5,SPBFUT,2015-10-29T10-2-24.277,1446102144,64793,2,1
SiZ5,SPBFUT,2015-10-29T10-2-26.006,1446102146,64746,1,1
SiZ5,SPBFUT,2015-10-29T10-2-27.149,1446102147,64747,1,2
SiZ5,SPBFUT,2015-10-29T10-2-27.149,1446102147,64747,1,6
SiZ5,SPBFUT,2015-10-29T10-2-27.328,1446102147,64746,2,1
SiZ5,SPBFUT,2015-10-29T10-2-27.508,1446102147,64746,2,1
SiZ5,SPBFUT,2015-10-29T10-2-27.508,1446102147,64746,2,1
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64726,2,2
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64727,2,4
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64727,2,1
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64744,2,5
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64764,2,5
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64793,2,2
SiZ5,SPBFUT,2015-10-29T10-2-31.768,1446102151,64825,2,1
SiZ5,SPBFUT,2015-10-29T10-2-32.163,1446102152,64731,2,1
SiZ5,SPBFUT,2015-10-29T10-2-34.487,1446102154,64825,2,1
SiZ5,SPBFUT,2015-10-29T10-2-39.239,1446102159,64763,1,2
SiZ5,SPBFUT,2015-10-29T10-2-39.239,1446102159,64762,1,2
SiZ5,SPBFUT,2015-10-29T10-2-39.239,1446102159,64761,1,2
SiZ5,SPBFUT,2015-10-29T10-2-39.703,1446102159,64824,2,2
SiZ5,SPBFUT,2015-10-29T10-2-39.703,1446102159,64825,2,16
SiZ5,SPBFUT,2015-10-29T10-2-40.459,1446102160,64733,2,2
SiZ5,SPBFUT,2015-10-29T10-2-41.009,1446102161,64824,2,10
SiZ5,SPBFUT,2015-10-29T10-2-42.555,1446102162,64741,1,1
SiZ5,SPBFUT,2015-10-29T10-2-42.6,1446102162,64742,1,2
SiZ5,SPBFUT,2015-10-29T10-2-42.6,1446102162,64741,1,1
SiZ5,SPBFUT,2015-10-29T10-2-43.47,1446102163,64739,2,2
SiZ5,SPBFUT,2015-10-29T10-2-43.47,1446102163,64740,2,2
SiZ5,SPBFUT,2015-10-29T10-2-43.47,1446102163,64741,2,2
SiZ5,SPBFUT,2015-10-29T10-2-44.875,1446102164,64765,1,2
SiZ5,SPBFUT,2015-10-29T10-2-44.875,1446102164,64765,1,2
SiZ5,SPBFUT,2015-10-29T10-2-45.064,1446102165,64765,2,2
SiZ5,SPBFUT,2015-10-29T10-2-47.784,1446102167,64764,2,1
SiZ5,SPBFUT,2015-10-29T10-2-47.876,1446102167,64764,2,1
SiZ5,SPBFUT,2015-10-29T10-2-48.033,1446102168,64764,2,2
SiZ5,SPBFUT,2015-10-29T10-2-48.033,1446102168,64764,2,2
SiZ5,SPBFUT,2015-10-29T10-2-49.681,1446102169,64822,1,2
SiZ5,SPBFUT,2015-10-29T10-2-49.681,1446102169,64821,1,2
SiZ5,SPBFUT,2015-10-29T10-2-49.681,1446102169,64800,1,20
SiZ5,SPBFUT,2015-10-29T10-2-51.345,1446102171,64781,1,3
SiZ5,SPBFUT,2015-10-29T10-2-53.207,1446102173,64784,2,1
SiZ5,SPBFUT,2015-10-29T10-2-53.658,1446102173,64781,2,18
SiZ5,SPBFUT,2015-10-29T10-2-55.951,1446102175,64780,1,13
SiZ5,SPBFUT,2015-10-29T10-2-56.857,1446102176,64786,1,2
SiZ5,SPBFUT,2015-10-29T10-2-56.863,1446102176,64788,2,1
SiZ5,SPBFUT,2015-10-29T10-2-56.906,1446102176,64788,2,2
SiZ5,SPBFUT,2015-10-29T10-2-56.924,1446102176,64787,1,2
SiZ5,SPBFUT,2015-10-29T10-2-56.96,1446102176,64787,2,2
SiZ5,SPBFUT,2015-10-29T10-2-59.001,1446102179,64819,2,3
SiZ5,SPBFUT,2015-10-29T10-2-59.175,1446102179,64819,2,1
SiZ5,SPBFUT,2015-10-29T10-2-59.175,1446102179,64819,2,1
SiZ5,SPBFUT,2015-10-29T10-2-59.175,1446102179,64819,2,2
SiZ5,SPBFUT,2015-10-29T10-2-59.175,1446102179,64881,2,1
SiZ5,SPBFUT,2015-10-29T10-2-59.175,1446102179,64891,2,5
SiZ5,SPBFUT,2015-10-29T10-2-59.968,1446102179,64860,2,1
SiZ5,SPBFUT,2015-10-29T10-3-0.286,1446102180,64860,2,21
SiZ5,SPBFUT,2015-10-29T10-3-0.473,1446102180,64860,2,4
SiZ5,SPBFUT,2015-10-29T10-3-2.198,1446102182,64818,1,2
SiZ5,SPBFUT,2015-10-29T10-3-2.198,1446102182,64817,1,2
SiZ5,SPBFUT,2015-10-29T10-3-2.25,1446102182,64812,2,2
SiZ5,SPBFUT,2015-10-29T10-3-10.13,1446102190,64790,1,2
SiZ5,SPBFUT,2015-10-29T10-3-10.178,1446102190,64791,2,1
SiZ5,SPBFUT,2015-10-29T10-3-11.987,1446102191,64799,2,1
SiZ5,SPBFUT,2015-10-29T10-3-13.608,1446102193,64799,2,1
SiZ5,SPBFUT,2015-10-29T10-3-15.071,1446102195,64800,2,1
SiZ5,SPBFUT,2015-10-29T10-3-18.185,1446102198,64783,1,2
SiZ5,SPBFUT,2015-10-29T10-3-19.567,1446102199,64782,1,1
SiZ5,SPBFUT,2015-10-29T10-3-25.966,1446102205,64782,2,2
SiZ5,SPBFUT,2015-10-29T10-3-26.107,1446102206,64779,1,2
SiZ5,SPBFUT,2015-10-29T10-3-28.914,1446102208,64792,2,1
SiZ5,SPBFUT,2015-10-29T10-3-29.36,1446102209,64818,2,1
SiZ5,SPBFUT,2015-10-29T10-3-30.642,1446102210,64818,2,1
SiZ5,SPBFUT,2015-10-29T10-3-30.642,1446102210,64819,2,1
SiZ5,SPBFUT,2015-10-29T10-3-32.042,1446102212,64809,1,2
SiZ5,SPBFUT,2015-10-29T10-3-32.042,1446102212,64808,1,2
SiZ5,SPBFUT,2015-10-29T10-3-32.043,1446102212,64791,2,2
SiZ5,SPBFUT,2015-10-29T10-3-36.085,1446102216,64804,1,1
SiZ5,SPBFUT,2015-10-29T10-3-37.92,1446102217,64780,1,1
SiZ5,SPBFUT,2015-10-29T10-3-38.09,1446102218,64797,2,1
SiZ5,SPBFUT,2015-10-29T10-3-38.188,1446102218,64778,1,2
SiZ5,SPBFUT,2015-10-29T10-3-38.434,1446102218,64778,1,2
SiZ5,SPBFUT,2015-10-29T10-3-38.434,1446102218,64766,1,2
SiZ5,SPBFUT,2015-10-29T10-3-38.853,1446102218,64788,2,1
SiZ5,SPBFUT,2015-10-29T10-3-39.181,1446102219,64791,2,2
SiZ5,SPBFUT,2015-10-29T10-3-39.588,1446102219,64792,2,1
SiZ5,SPBFUT,2015-10-29T10-3-40.243,1446102220,64779,1,2
SiZ5,SPBFUT,2015-10-29T10-3-40.243,1446102220,64776,1,6
SiZ5,SPBFUT,2015-10-29T10-3-40.898,1446102220,64792,2,2
SiZ5,SPBFUT,2015-10-29T10-3-40.898,1446102220,64793,2,1
SiZ5,SPBFUT,2015-10-29T10-3-40.898,1446102220,64798,2,2
SiZ5,SPBFUT,2015-10-29T10-3-40.898,1446102220,64820,2,3
SiZ5,SPBFUT,2015-10-29T10-3-43.065,1446102223,64781,1,1
SiZ5,SPBFUT,2015-10-29T10-3-44.823,1446102224,64781,1,1
SiZ5,SPBFUT,2015-10-29T10-3-44.823,1446102224,64781,1,2
SiZ5,SPBFUT,2015-10-29T10-3-45.135,1446102225,64790,2,1
SiZ5,SPBFUT,2015-10-29T10-3-49.525,1446102229,64792,1,1
SiZ5,SPBFUT,2015-10-29T10-3-49.525,1446102229,64791,1,5
SiZ5,SPBFUT,2015-10-29T10-3-49.753,1446102229,64802,2,2
