asset, class, price, date-time, flags, quantity
RIZ5,SPBFUT,87846.714856624,2015-10-9T10-0-38.266,2,7
RIZ5,SPBFUT,87855.371885299,2015-10-9T10-0-41.122,1,3
RIZ5,SPBFUT,87836.297508239,2015-10-9T10-0-41.122,1,2
RIZ5,SPBFUT,87853.038006591,2015-10-9T10-0-41.492,2,1
RIZ5,SPBFUT,87838.430405273,2015-10-9T10-0-42.621,1,1
RIZ5,SPBFUT,87866.744324219,2015-10-9T10-0-48.456,2,1
RIZ5,SPBFUT,87879.395459375,2015-10-9T10-0-50.421,1,3
RIZ5,SPBFUT,87887.5163675,2015-10-9T10-0-50.421,1,1
RIZ5,SPBFUT,87908.013094,2015-10-9T10-0-52.426,2,1
RIZ5,SPBFUT,87922.4104752,2015-10-9T10-0-53.909,1,1
RIZ5,SPBFUT,87935.92838016,2015-10-9T10-0-56.789,2,2
RIZ5,SPBFUT,87940.742704128,2015-10-9T10-0-58.183,1,1
RIZ5,SPBFUT,87938.594163302,2015-10-9T10-0-59.997,1,1
RIZ5,SPBFUT,87930.875330642,2015-10-9T10-0-59.997,1,2
RIZ5,SPBFUT,87942.700264514,2015-10-9T10-1-1.129,2,2
RIZ5,SPBFUT,87952.160211611,2015-10-9T10-1-1.129,2,3
RIZ5,SPBFUT,87941.728169289,2015-10-9T10-1-1.472,1,3
RIZ5,SPBFUT,87929.382535431,2015-10-9T10-1-1.639,1,1
RIZ5,SPBFUT,87903.506028345,2015-10-9T10-1-1.639,1,1
RIZ5,SPBFUT,87904.804822676,2015-10-9T10-1-4.72,1,1
RIZ5,SPBFUT,87919.843858141,2015-10-9T10-1-4.83,2,1
RIZ5,SPBFUT,87933.875086513,2015-10-9T10-1-4.83,2,2
RIZ5,SPBFUT,87945.10006921,2015-10-9T10-1-4.83,2,1
RIZ5,SPBFUT,87954.080055368,2015-10-9T10-1-4.83,2,1
RIZ5,SPBFUT,87935.264044294,2015-10-9T10-1-6.562,1,1
RIZ5,SPBFUT,87904.211235436,2015-10-9T10-1-6.562,1,4
RIZ5,SPBFUT,87903.368988348,2015-10-9T10-1-7.633,2,1
RIZ5,SPBFUT,87878.695190679,2015-10-9T10-1-8.778,1,1
RIZ5,SPBFUT,87878.956152543,2015-10-9T10-1-9.167,1,1
RIZ5,SPBFUT,87879.164922034,2015-10-9T10-1-13.474,1,3
RIZ5,SPBFUT,87885.331937628,2015-10-9T10-1-19.631,2,2
RIZ5,SPBFUT,87884.265550102,2015-10-9T10-1-19.843,1,1
RIZ5,SPBFUT,87883.412440082,2015-10-9T10-1-20.029,1,1
RIZ5,SPBFUT,87866.729952065,2015-10-9T10-1-21.856,1,1
RIZ5,SPBFUT,87853.383961652,2015-10-9T10-1-22.231,1,1
RIZ5,SPBFUT,87854.707169322,2015-10-9T10-1-22.407,2,4
RIZ5,SPBFUT,87855.765735457,2015-10-9T10-1-24.041,2,1
RIZ5,SPBFUT,87848.612588366,2015-10-9T10-1-24.709,1,1
RIZ5,SPBFUT,87834.890070693,2015-10-9T10-1-26.289,1,1
RIZ5,SPBFUT,87823.912056554,2015-10-9T10-1-27.77,1,1
RIZ5,SPBFUT,87815.129645243,2015-10-9T10-1-29.126,1,1
RIZ5,SPBFUT,87818.103716195,2015-10-9T10-1-30.281,2,2
RIZ5,SPBFUT,87816.482972956,2015-10-9T10-1-30.696,1,1
RIZ5,SPBFUT,87809.186378365,2015-10-9T10-1-30.696,1,6
RIZ5,SPBFUT,87803.349102692,2015-10-9T10-1-32.417,1,3
RIZ5,SPBFUT,87798.679282153,2015-10-9T10-1-32.601,1,1
RIZ5,SPBFUT,87794.943425723,2015-10-9T10-1-32.685,1,1
RIZ5,SPBFUT,87797.954740578,2015-10-9T10-1-33.014,1,1
RIZ5,SPBFUT,87794.363792463,2015-10-9T10-1-33.014,1,3
RIZ5,SPBFUT,87791.49103397,2015-10-9T10-1-34.475,1,50
RIZ5,SPBFUT,87789.192827176,2015-10-9T10-1-34.606,1,1
RIZ5,SPBFUT,87787.354261741,2015-10-9T10-1-35.125,1,5
RIZ5,SPBFUT,87801.883409393,2015-10-9T10-1-35.748,2,1
RIZ5,SPBFUT,87805.506727514,2015-10-9T10-1-37.675,1,3
RIZ5,SPBFUT,87800.405382011,2015-10-9T10-1-37.675,1,2
RIZ5,SPBFUT,87796.324305609,2015-10-9T10-1-40.826,1,1
RIZ5,SPBFUT,87793.059444487,2015-10-9T10-1-41.047,1,1
RIZ5,SPBFUT,87790.44755559,2015-10-9T10-1-41.175,1,1
RIZ5,SPBFUT,87788.358044472,2015-10-9T10-1-42.477,1,1
RIZ5,SPBFUT,87792.686435577,2015-10-9T10-1-42.803,1,1
RIZ5,SPBFUT,87790.149148462,2015-10-9T10-1-45.931,1,4
RIZ5,SPBFUT,87804.11931877,2015-10-9T10-1-45.959,2,1
RIZ5,SPBFUT,87799.295455016,2015-10-9T10-1-46.036,1,1
RIZ5,SPBFUT,87801.436364013,2015-10-9T10-1-47.932,1,1
RIZ5,SPBFUT,87797.14909121,2015-10-9T10-1-47.932,1,2
RIZ5,SPBFUT,87797.719272968,2015-10-9T10-1-49.457,2,1
RIZ5,SPBFUT,87798.175418374,2015-10-9T10-1-50.693,2,1
RIZ5,SPBFUT,87806.5403347,2015-10-9T10-1-50.923,2,2
RIZ5,SPBFUT,87813.23226776,2015-10-9T10-1-50.923,2,2
RIZ5,SPBFUT,87810.585814208,2015-10-9T10-1-57.243,2,2
RIZ5,SPBFUT,87808.468651366,2015-10-9T10-1-57.394,2,1
RIZ5,SPBFUT,87814.774921093,2015-10-9T10-1-57.41,2,1
RIZ5,SPBFUT,87819.819936874,2015-10-9T10-1-59.386,2,5
RIZ5,SPBFUT,87815.855949499,2015-10-9T10-2-0.208,2,1
RIZ5,SPBFUT,87808.6847596,2015-10-9T10-2-1.281,1,1
RIZ5,SPBFUT,87802.94780768,2015-10-9T10-2-1.281,1,1
RIZ5,SPBFUT,87796.358246144,2015-10-9T10-2-1.281,1,5
RIZ5,SPBFUT,87791.086596915,2015-10-9T10-2-1.464,1,1
RIZ5,SPBFUT,87784.869277532,2015-10-9T10-2-1.464,1,3
RIZ5,SPBFUT,87779.895422026,2015-10-9T10-2-1.673,1,30
RIZ5,SPBFUT,87775.91633762,2015-10-9T10-2-2.05,1,7
RIZ5,SPBFUT,87772.733070096,2015-10-9T10-2-2.729,1,4
RIZ5,SPBFUT,87786.186456077,2015-10-9T10-2-2.969,2,1
RIZ5,SPBFUT,87780.949164862,2015-10-9T10-2-3.232,1,2
RIZ5,SPBFUT,87776.759331889,2015-10-9T10-2-3.587,1,12
RIZ5,SPBFUT,87777.407465511,2015-10-9T10-2-6.622,2,1
RIZ5,SPBFUT,87777.925972409,2015-10-9T10-2-8.032,2,1
RIZ5,SPBFUT,87778.340777927,2015-10-9T10-2-8.936,2,1
RIZ5,SPBFUT,87778.672622342,2015-10-9T10-2-11.467,2,2
RIZ5,SPBFUT,87776.938097873,2015-10-9T10-2-11.73,1,2
RIZ5,SPBFUT,87775.550478299,2015-10-9T10-2-12.937,1,3
RIZ5,SPBFUT,87774.440382639,2015-10-9T10-2-12.937,1,2
RIZ5,SPBFUT,87769.552306111,2015-10-9T10-2-12.937,1,1
RIZ5,SPBFUT,87763.641844889,2015-10-9T10-2-12.937,1,6
RIZ5,SPBFUT,87758.913475911,2015-10-9T10-2-12.984,1,1
RIZ5,SPBFUT,87755.130780729,2015-10-9T10-2-14.463,1,2
RIZ5,SPBFUT,87752.104624583,2015-10-9T10-2-14.686,1,1
RIZ5,SPBFUT,87749.683699667,2015-10-9T10-2-14.708,1,1
RIZ5,SPBFUT,87747.746959733,2015-10-9T10-2-15.425,1,10
RIZ5,SPBFUT,87754.197567787,2015-10-9T10-2-18.855,2,1
RIZ5,SPBFUT,87759.358054229,2015-10-9T10-2-25.118,2,4
RIZ5,SPBFUT,87767.486443383,2015-10-9T10-2-25.118,2,1
RIZ5,SPBFUT,87769.989154707,2015-10-9T10-2-25.795,1,5
RIZ5,SPBFUT,87769.991323765,2015-10-9T10-2-25.795,1,8
RIZ5,SPBFUT,87763.993059012,2015-10-9T10-2-28.302,1,1
RIZ5,SPBFUT,87771.19444721,2015-10-9T10-2-31.663,2,3
RIZ5,SPBFUT,87774.955557768,2015-10-9T10-2-31.755,2,2
RIZ5,SPBFUT,87777.964446214,2015-10-9T10-2-37.282,2,2
RIZ5,SPBFUT,87780.371556971,2015-10-9T10-2-37.299,2,1
RIZ5,SPBFUT,87784.297245577,2015-10-9T10-2-37.637,2,26
RIZ5,SPBFUT,87795.437796462,2015-10-9T10-2-37.772,2,1
RIZ5,SPBFUT,87804.350237169,2015-10-9T10-2-42.472,1,5
RIZ5,SPBFUT,87815.480189736,2015-10-9T10-2-42.542,2,1
RIZ5,SPBFUT,87828.384151788,2015-10-9T10-2-42.599,2,2
RIZ5,SPBFUT,87838.707321431,2015-10-9T10-2-42.599,2,1
RIZ5,SPBFUT,87848.965857145,2015-10-9T10-2-42.599,2,1
RIZ5,SPBFUT,87859.172685716,2015-10-9T10-2-42.599,2,7
RIZ5,SPBFUT,87869.338148573,2015-10-9T10-2-42.599,2,9
RIZ5,SPBFUT,87877.470518858,2015-10-9T10-2-42.678,2,2
RIZ5,SPBFUT,87883.976415086,2015-10-9T10-2-42.977,2,4
RIZ5,SPBFUT,87877.181132069,2015-10-9T10-2-44.76,1,11
RIZ5,SPBFUT,87865.744905655,2015-10-9T10-2-47.286,1,3
RIZ5,SPBFUT,87856.595924524,2015-10-9T10-2-47.286,1,1
RIZ5,SPBFUT,87847.276739619,2015-10-9T10-2-47.286,1,1
RIZ5,SPBFUT,87859.821391696,2015-10-9T10-2-48.286,2,1
RIZ5,SPBFUT,87851.857113356,2015-10-9T10-2-56.623,1,3
RIZ5,SPBFUT,87847.485690685,2015-10-9T10-2-57.194,2,3
RIZ5,SPBFUT,87841.988552548,2015-10-9T10-2-58.694,1,2
RIZ5,SPBFUT,87837.590842038,2015-10-9T10-3-2.926,2,2
RIZ5,SPBFUT,87834.072673631,2015-10-9T10-3-2.997,2,1
RIZ5,SPBFUT,87835.258138905,2015-10-9T10-3-3.01,2,3
RIZ5,SPBFUT,87844.206511124,2015-10-9T10-3-3.01,2,2
RIZ5,SPBFUT,87855.365208899,2015-10-9T10-3-3.01,2,1
RIZ5,SPBFUT,87866.292167119,2015-10-9T10-3-3.01,2,19
RIZ5,SPBFUT,87853.033733695,2015-10-9T10-3-3.047,1,1
RIZ5,SPBFUT,87864.426986956,2015-10-9T10-3-3.437,2,1
RIZ5,SPBFUT,87873.541589565,2015-10-9T10-3-3.49,2,1
RIZ5,SPBFUT,87894.833271652,2015-10-9T10-3-3.49,2,2
RIZ5,SPBFUT,87913.866617322,2015-10-9T10-3-3.49,2,1
RIZ5,SPBFUT,87931.093293857,2015-10-9T10-3-3.49,2,6
RIZ5,SPBFUT,87896.874635086,2015-10-9T10-3-3.536,1,1
RIZ5,SPBFUT,87865.499708069,2015-10-9T10-3-3.536,1,3
RIZ5,SPBFUT,87840.399766455,2015-10-9T10-3-3.543,1,1
RIZ5,SPBFUT,87850.319813164,2015-10-9T10-3-3.616,2,1
RIZ5,SPBFUT,87836.255850531,2015-10-9T10-3-4.483,2,1
RIZ5,SPBFUT,87825.004680425,2015-10-9T10-3-4.488,2,1
RIZ5,SPBFUT,87824.00374434,2015-10-9T10-3-7.933,2,3
RIZ5,SPBFUT,87819.202995472,2015-10-9T10-3-9.27,2,1
RIZ5,SPBFUT,87813.362396378,2015-10-9T10-3-18.008,2,1
RIZ5,SPBFUT,87808.689917102,2015-10-9T10-3-18.373,2,1
RIZ5,SPBFUT,87806.951933682,2015-10-9T10-3-18.616,2,9
RIZ5,SPBFUT,87801.561546945,2015-10-9T10-3-19.512,1,1
RIZ5,SPBFUT,87801.249237556,2015-10-9T10-3-20.096,2,2
RIZ5,SPBFUT,87800.999390045,2015-10-9T10-3-20.446,2,1
RIZ5,SPBFUT,87800.799512036,2015-10-9T10-3-20.705,2,51
RIZ5,SPBFUT,87798.639609629,2015-10-9T10-3-23.4,2,2
RIZ5,SPBFUT,87798.911687703,2015-10-9T10-3-23.4,2,5
RIZ5,SPBFUT,87797.129350162,2015-10-9T10-3-26.904,2,1
RIZ5,SPBFUT,87795.70348013,2015-10-9T10-3-27.046,2,1
RIZ5,SPBFUT,87794.562784104,2015-10-9T10-3-27.09,2,1
RIZ5,SPBFUT,87785.650227283,2015-10-9T10-3-27.433,1,1
RIZ5,SPBFUT,87786.520181827,2015-10-9T10-3-28.738,2,1
RIZ5,SPBFUT,87783.216145461,2015-10-9T10-3-29.31,1,3
RIZ5,SPBFUT,87778.572916369,2015-10-9T10-3-29.481,2,1
RIZ5,SPBFUT,87774.858333095,2015-10-9T10-3-30.063,2,1
RIZ5,SPBFUT,87769.886666476,2015-10-9T10-3-30.421,1,2
RIZ5,SPBFUT,87765.909333181,2015-10-9T10-3-33.219,1,2
RIZ5,SPBFUT,87764.727466545,2015-10-9T10-3-34.28,2,1
RIZ5,SPBFUT,87763.781973236,2015-10-9T10-3-34.669,2,1
RIZ5,SPBFUT,87761.025578589,2015-10-9T10-3-34.694,1,3
RIZ5,SPBFUT,87756.820462871,2015-10-9T10-3-34.694,1,6
RIZ5,SPBFUT,87751.456370297,2015-10-9T10-3-34.694,1,5
RIZ5,SPBFUT,87745.165096237,2015-10-9T10-3-34.694,1,13
RIZ5,SPBFUT,87740.13207699,2015-10-9T10-3-34.694,1,10
RIZ5,SPBFUT,87736.105661592,2015-10-9T10-3-34.694,1,13
RIZ5,SPBFUT,87732.884529274,2015-10-9T10-3-35.138,1,7
RIZ5,SPBFUT,87736.307623419,2015-10-9T10-3-35.652,2,5
RIZ5,SPBFUT,87741.046098735,2015-10-9T10-3-36.441,2,1
RIZ5,SPBFUT,87736.836878988,2015-10-9T10-3-36.478,1,1
RIZ5,SPBFUT,87733.46950319,2015-10-9T10-3-36.644,1,4
RIZ5,SPBFUT,87730.775602552,2015-10-9T10-3-36.644,1,1
RIZ5,SPBFUT,87728.620482042,2015-10-9T10-3-36.644,1,1
RIZ5,SPBFUT,87726.896385634,2015-10-9T10-3-36.644,1,1
RIZ5,SPBFUT,87723.517108507,2015-10-9T10-3-36.644,1,5
RIZ5,SPBFUT,87718.813686805,2015-10-9T10-3-37.68,1,1
RIZ5,SPBFUT,87715.050949444,2015-10-9T10-3-37.68,1,9
RIZ5,SPBFUT,87712.040759555,2015-10-9T10-3-38.758,1,1
RIZ5,SPBFUT,87715.632607644,2015-10-9T10-3-40.022,1,10
RIZ5,SPBFUT,87714.506086116,2015-10-9T10-3-40.846,1,1
RIZ5,SPBFUT,87721.604868892,2015-10-9T10-3-41.871,2,1
RIZ5,SPBFUT,87727.283895114,2015-10-9T10-3-42.801,2,4
RIZ5,SPBFUT,87733.827116091,2015-10-9T10-3-42.801,2,31
RIZ5,SPBFUT,87729.061692873,2015-10-9T10-3-45.619,1,3
RIZ5,SPBFUT,87723.249354298,2015-10-9T10-3-45.619,1,5
RIZ5,SPBFUT,87730.599483439,2015-10-9T10-3-46.407,2,1
RIZ5,SPBFUT,87724.479586751,2015-10-9T10-3-46.498,1,2
RIZ5,SPBFUT,87721.583669401,2015-10-9T10-3-48.41,1,1
RIZ5,SPBFUT,87717.266935521,2015-10-9T10-3-48.41,1,29
RIZ5,SPBFUT,87713.813548416,2015-10-9T10-3-48.516,1,4
RIZ5,SPBFUT,87705.050838733,2015-10-9T10-3-48.516,1,1
RIZ5,SPBFUT,87698.040670987,2015-10-9T10-3-48.965,1,1
RIZ5,SPBFUT,87700.432536789,2015-10-9T10-3-50.032,1,2
RIZ5,SPBFUT,87694.346029431,2015-10-9T10-3-50.196,1,1
RIZ5,SPBFUT,87691.476823545,2015-10-9T10-3-52.992,1,1
RIZ5,SPBFUT,87697.181458836,2015-10-9T10-3-53.387,2,1
RIZ5,SPBFUT,87705.745167069,2015-10-9T10-4-0.964,2,1
