asset, class, price, date-time, flags, quantity
RIZ5,SPBFUT,88553.284253805,2015-10-19T10-0-17.58,2,1
RIZ5,SPBFUT,88546.627403044,2015-10-19T10-0-17.663,2,1
RIZ5,SPBFUT,88541.301922435,2015-10-19T10-0-18.752,2,1
RIZ5,SPBFUT,88531.041537948,2015-10-19T10-0-21.705,2,5
RIZ5,SPBFUT,88516.833230359,2015-10-19T10-0-21.928,1,1
RIZ5,SPBFUT,88491.466584287,2015-10-19T10-0-21.928,1,1
RIZ5,SPBFUT,88489.17326743,2015-10-19T10-0-22.634,1,1
RIZ5,SPBFUT,88469.338613944,2015-10-19T10-0-22.837,1,1
RIZ5,SPBFUT,88471.470891155,2015-10-19T10-0-23.418,1,1
RIZ5,SPBFUT,88477.176712924,2015-10-19T10-0-24.764,2,2
RIZ5,SPBFUT,88481.741370339,2015-10-19T10-0-24.919,2,1
RIZ5,SPBFUT,88481.393096271,2015-10-19T10-0-27.379,2,1
RIZ5,SPBFUT,88481.114477017,2015-10-19T10-0-27.379,2,4
RIZ5,SPBFUT,88484.891581614,2015-10-19T10-0-29.709,2,4
RIZ5,SPBFUT,88487.913265291,2015-10-19T10-0-29.709,2,1
RIZ5,SPBFUT,88490.330612233,2015-10-19T10-0-29.709,2,3
RIZ5,SPBFUT,88504.264489786,2015-10-19T10-0-29.709,2,5
RIZ5,SPBFUT,88517.411591829,2015-10-19T10-0-29.709,2,1
RIZ5,SPBFUT,88529.929273463,2015-10-19T10-0-29.709,2,1
RIZ5,SPBFUT,88539.943418771,2015-10-19T10-0-29.766,2,2
RIZ5,SPBFUT,88527.954735016,2015-10-19T10-0-30.257,2,1
RIZ5,SPBFUT,88512.363788013,2015-10-19T10-0-31.216,1,1
RIZ5,SPBFUT,88505.891030411,2015-10-19T10-0-31.893,2,1
RIZ5,SPBFUT,88498.712824328,2015-10-19T10-0-33.307,2,1
RIZ5,SPBFUT,88494.970259463,2015-10-19T10-0-33.307,2,1
RIZ5,SPBFUT,88481.97620757,2015-10-19T10-0-35.095,1,1
RIZ5,SPBFUT,88459.580966056,2015-10-19T10-0-36.027,1,1
RIZ5,SPBFUT,88429.664772845,2015-10-19T10-0-36.027,1,1
RIZ5,SPBFUT,88399.731818276,2015-10-19T10-0-36.027,1,1
RIZ5,SPBFUT,88375.785454621,2015-10-19T10-0-36.083,1,1
RIZ5,SPBFUT,88390.628363697,2015-10-19T10-0-36.293,1,1
RIZ5,SPBFUT,88406.502690957,2015-10-19T10-0-37.546,2,1
RIZ5,SPBFUT,88421.202152766,2015-10-19T10-0-37.546,2,2
RIZ5,SPBFUT,88428.961722213,2015-10-19T10-0-41.846,2,1
RIZ5,SPBFUT,88433.16937777,2015-10-19T10-0-42.04,1,1
RIZ5,SPBFUT,88436.535502216,2015-10-19T10-0-45.056,1,5
RIZ5,SPBFUT,88437.228401773,2015-10-19T10-0-45.056,1,1
RIZ5,SPBFUT,88417.782721418,2015-10-19T10-0-47.036,1,1
RIZ5,SPBFUT,88394.226177135,2015-10-19T10-0-48.145,1,1
RIZ5,SPBFUT,88371.380941708,2015-10-19T10-0-48.145,1,2
RIZ5,SPBFUT,88379.104753366,2015-10-19T10-0-50.409,2,1
RIZ5,SPBFUT,88359.283802693,2015-10-19T10-0-51.337,1,1
RIZ5,SPBFUT,88399.427042154,2015-10-19T10-0-51.873,2,1
RIZ5,SPBFUT,88431.541633723,2015-10-19T10-0-51.915,2,1
RIZ5,SPBFUT,88457.233306979,2015-10-19T10-0-52.033,2,1
RIZ5,SPBFUT,88439.786645583,2015-10-19T10-0-53.142,1,1
RIZ5,SPBFUT,88437.829316466,2015-10-19T10-0-55.844,2,1
RIZ5,SPBFUT,88424.263453173,2015-10-19T10-0-56.162,1,1
RIZ5,SPBFUT,88399.410762539,2015-10-19T10-0-56.162,1,1
RIZ5,SPBFUT,88373.528610031,2015-10-19T10-0-56.162,1,2
RIZ5,SPBFUT,88348.822888025,2015-10-19T10-0-56.162,1,2
RIZ5,SPBFUT,88371.05831042,2015-10-19T10-0-56.198,2,1
RIZ5,SPBFUT,88388.846648336,2015-10-19T10-0-56.367,2,1
RIZ5,SPBFUT,88361.077318669,2015-10-19T10-0-56.537,1,1
RIZ5,SPBFUT,88368.861854935,2015-10-19T10-0-59.124,1,5
RIZ5,SPBFUT,88375.089483948,2015-10-19T10-1-2.039,2,1
RIZ5,SPBFUT,88360.071587158,2015-10-19T10-1-4.698,1,7
RIZ5,SPBFUT,88384.057269727,2015-10-19T10-1-4.966,2,1
RIZ5,SPBFUT,88403.245815781,2015-10-19T10-1-4.966,2,2
RIZ5,SPBFUT,88384.596652625,2015-10-19T10-1-6.898,1,1
RIZ5,SPBFUT,88371.6773221,2015-10-19T10-1-8.868,1,1
RIZ5,SPBFUT,88357.34185768,2015-10-19T10-1-9.015,1,3
RIZ5,SPBFUT,88345.873486144,2015-10-19T10-1-9.015,1,1
RIZ5,SPBFUT,88322.698788915,2015-10-19T10-1-9.183,1,10
RIZ5,SPBFUT,88304.159031132,2015-10-19T10-1-9.422,1,3
RIZ5,SPBFUT,88309.327224906,2015-10-19T10-1-10.098,2,1
RIZ5,SPBFUT,88307.461779925,2015-10-19T10-1-11.329,1,5
RIZ5,SPBFUT,88291.96942394,2015-10-19T10-1-11.329,1,3
RIZ5,SPBFUT,88301.575539152,2015-10-19T10-1-12.953,1,1
RIZ5,SPBFUT,88305.260431321,2015-10-19T10-1-13.492,1,1
RIZ5,SPBFUT,88290.208345057,2015-10-19T10-1-13.492,1,7
RIZ5,SPBFUT,88278.166676046,2015-10-19T10-1-14.012,1,1
RIZ5,SPBFUT,88274.533340837,2015-10-19T10-1-15.251,1,1
RIZ5,SPBFUT,88291.626672669,2015-10-19T10-1-15.451,2,1
RIZ5,SPBFUT,88279.301338135,2015-10-19T10-1-15.587,1,1
RIZ5,SPBFUT,88269.441070508,2015-10-19T10-1-16.28,1,1
RIZ5,SPBFUT,88261.552856407,2015-10-19T10-1-16.93,1,4
RIZ5,SPBFUT,88281.242285125,2015-10-19T10-1-18.023,2,1
RIZ5,SPBFUT,88270.9938281,2015-10-19T10-1-18.212,1,1
RIZ5,SPBFUT,88288.79506248,2015-10-19T10-1-18.964,2,1
RIZ5,SPBFUT,88297.036049984,2015-10-19T10-1-19.885,1,1
RIZ5,SPBFUT,88309.628839987,2015-10-19T10-1-20.291,2,2
RIZ5,SPBFUT,88321.70307199,2015-10-19T10-1-20.291,2,3
RIZ5,SPBFUT,88323.362457592,2015-10-19T10-1-20.949,1,1
RIZ5,SPBFUT,88326.689966074,2015-10-19T10-1-23.327,2,1
RIZ5,SPBFUT,88325.351972859,2015-10-19T10-1-23.708,1,1
RIZ5,SPBFUT,88324.281578287,2015-10-19T10-1-24.043,1,1
RIZ5,SPBFUT,88323.42526263,2015-10-19T10-1-24.194,1,1
RIZ5,SPBFUT,88322.740210104,2015-10-19T10-1-25.162,1,1
RIZ5,SPBFUT,88328.192168083,2015-10-19T10-1-25.262,2,1
RIZ5,SPBFUT,88326.553734466,2015-10-19T10-1-26.339,1,1
RIZ5,SPBFUT,88321.242987573,2015-10-19T10-1-26.339,1,1
RIZ5,SPBFUT,88314.994390058,2015-10-19T10-1-26.339,1,1
RIZ5,SPBFUT,88321.995512047,2015-10-19T10-1-26.993,2,2
RIZ5,SPBFUT,88321.596409637,2015-10-19T10-1-28.331,2,1
RIZ5,SPBFUT,88309.27712771,2015-10-19T10-1-28.503,1,5
RIZ5,SPBFUT,88289.421702168,2015-10-19T10-1-28.503,1,1
RIZ5,SPBFUT,88273.537361734,2015-10-19T10-1-28.503,1,2
RIZ5,SPBFUT,88282.829889387,2015-10-19T10-1-29.094,2,1
RIZ5,SPBFUT,88288.26391151,2015-10-19T10-1-29.403,1,1
RIZ5,SPBFUT,88278.611129208,2015-10-19T10-1-31.697,1,1
RIZ5,SPBFUT,88292.888903366,2015-10-19T10-1-32.312,2,2
RIZ5,SPBFUT,88304.311122693,2015-10-19T10-1-32.312,2,1
RIZ5,SPBFUT,88315.448898154,2015-10-19T10-1-32.312,2,2
RIZ5,SPBFUT,88300.359118524,2015-10-19T10-1-32.787,1,1
RIZ5,SPBFUT,88312.287294819,2015-10-19T10-1-33.411,2,5
RIZ5,SPBFUT,88315.829835855,2015-10-19T10-1-36.151,1,1
RIZ5,SPBFUT,88324.663868684,2015-10-19T10-1-36.986,2,2
RIZ5,SPBFUT,88333.731094947,2015-10-19T10-1-36.986,2,2
RIZ5,SPBFUT,88340.984875958,2015-10-19T10-1-37.29,2,1
RIZ5,SPBFUT,88346.787900766,2015-10-19T10-1-37.454,2,1
RIZ5,SPBFUT,88347.430320613,2015-10-19T10-1-37.623,1,1
RIZ5,SPBFUT,88345.94425649,2015-10-19T10-1-38.62,1,1
RIZ5,SPBFUT,88344.755405192,2015-10-19T10-1-39.446,1,1
RIZ5,SPBFUT,88341.804324154,2015-10-19T10-1-42.922,1,1
RIZ5,SPBFUT,88335.443459323,2015-10-19T10-1-43.074,1,1
RIZ5,SPBFUT,88338.354767458,2015-10-19T10-1-43.339,2,5
RIZ5,SPBFUT,88332.683813967,2015-10-19T10-1-43.697,1,1
RIZ5,SPBFUT,88334.147051173,2015-10-19T10-1-45.244,1,1
RIZ5,SPBFUT,88339.317640939,2015-10-19T10-1-45.875,2,1
RIZ5,SPBFUT,88335.454112751,2015-10-19T10-1-46.695,1,1
RIZ5,SPBFUT,88334.363290201,2015-10-19T10-1-47.503,1,1
RIZ5,SPBFUT,88343.490632161,2015-10-19T10-1-49.192,2,2
RIZ5,SPBFUT,88350.792505729,2015-10-19T10-1-50.883,2,1
RIZ5,SPBFUT,88358.634004583,2015-10-19T10-1-50.883,2,3
RIZ5,SPBFUT,88366.907203666,2015-10-19T10-1-50.883,2,1
RIZ5,SPBFUT,88389.525762933,2015-10-19T10-1-58.284,2,1
RIZ5,SPBFUT,88407.620610346,2015-10-19T10-1-58.352,2,1
RIZ5,SPBFUT,88418.096488277,2015-10-19T10-1-59.468,2,1
RIZ5,SPBFUT,88422.477190622,2015-10-19T10-2-3.24,2,1
RIZ5,SPBFUT,88419.981752497,2015-10-19T10-2-8.586,1,2
RIZ5,SPBFUT,88421.985401998,2015-10-19T10-2-8.708,2,1
RIZ5,SPBFUT,88415.588321598,2015-10-19T10-2-8.889,1,1
RIZ5,SPBFUT,88414.470657279,2015-10-19T10-2-10.858,2,1
RIZ5,SPBFUT,88417.576525823,2015-10-19T10-2-14.138,2,1
RIZ5,SPBFUT,88420.061220658,2015-10-19T10-2-14.769,2,1
RIZ5,SPBFUT,88422.048976527,2015-10-19T10-2-15.486,2,3
RIZ5,SPBFUT,88425.639181221,2015-10-19T10-2-16.571,2,1
RIZ5,SPBFUT,88428.511344977,2015-10-19T10-2-20.258,2,2
RIZ5,SPBFUT,88426.809075982,2015-10-19T10-2-20.679,1,1
RIZ5,SPBFUT,88429.447260785,2015-10-19T10-2-22.357,2,2
RIZ5,SPBFUT,88427.557808628,2015-10-19T10-2-26.18,2,3
RIZ5,SPBFUT,88426.046246903,2015-10-19T10-2-27.61,2,3
RIZ5,SPBFUT,88428.836997522,2015-10-19T10-2-28.54,2,2
RIZ5,SPBFUT,88433.069598018,2015-10-19T10-2-34.045,2,1
RIZ5,SPBFUT,88434.455678414,2015-10-19T10-2-35.858,2,2
RIZ5,SPBFUT,88427.564542731,2015-10-19T10-2-40.498,2,1
RIZ5,SPBFUT,88422.051634185,2015-10-19T10-2-40.719,2,1
RIZ5,SPBFUT,88413.641307348,2015-10-19T10-2-40.869,1,1
RIZ5,SPBFUT,88406.913045878,2015-10-19T10-2-43.164,1,2
RIZ5,SPBFUT,88403.530436703,2015-10-19T10-2-43.519,2,1
RIZ5,SPBFUT,88400.824349362,2015-10-19T10-2-44.195,2,2
RIZ5,SPBFUT,88406.65947949,2015-10-19T10-2-44.825,2,1
RIZ5,SPBFUT,88415.327583592,2015-10-19T10-2-45.479,2,1
RIZ5,SPBFUT,88414.262066873,2015-10-19T10-2-49.346,1,1
RIZ5,SPBFUT,88409.409653499,2015-10-19T10-2-49.346,1,1
RIZ5,SPBFUT,88417.527722799,2015-10-19T10-2-50.793,2,1
RIZ5,SPBFUT,88430.022178239,2015-10-19T10-2-51.678,2,6
RIZ5,SPBFUT,88442.017742591,2015-10-19T10-2-52.45,2,2
RIZ5,SPBFUT,88443.614194073,2015-10-19T10-2-52.768,1,2
RIZ5,SPBFUT,88448.891355258,2015-10-19T10-2-54.687,1,1
RIZ5,SPBFUT,88459.113084207,2015-10-19T10-2-56.243,2,1
RIZ5,SPBFUT,88467.290467365,2015-10-19T10-2-56.243,2,4
RIZ5,SPBFUT,88479.832373892,2015-10-19T10-2-57.003,2,2
RIZ5,SPBFUT,88489.865899114,2015-10-19T10-2-57.463,2,1
RIZ5,SPBFUT,88507.892719291,2015-10-19T10-3-0.697,2,1
RIZ5,SPBFUT,88516.314175433,2015-10-19T10-3-0.752,1,1
RIZ5,SPBFUT,88517.051340346,2015-10-19T10-3-0.769,1,1
RIZ5,SPBFUT,88529.641072277,2015-10-19T10-3-2.21,2,2
RIZ5,SPBFUT,88535.712857822,2015-10-19T10-3-3.194,1,2
RIZ5,SPBFUT,88546.570286257,2015-10-19T10-3-3.734,2,1
RIZ5,SPBFUT,88551.256229006,2015-10-19T10-3-4.542,1,1
RIZ5,SPBFUT,88541.004983205,2015-10-19T10-3-4.854,1,1
RIZ5,SPBFUT,88542.803986564,2015-10-19T10-3-6.473,2,1
RIZ5,SPBFUT,88552.243189251,2015-10-19T10-3-6.954,2,2
RIZ5,SPBFUT,88553.794551401,2015-10-19T10-3-9.58,2,1
RIZ5,SPBFUT,88555.035641121,2015-10-19T10-3-10.405,1,2
RIZ5,SPBFUT,88554.028512897,2015-10-19T10-3-10.405,1,3
RIZ5,SPBFUT,88557.222810317,2015-10-19T10-3-12.257,1,5
RIZ5,SPBFUT,88561.778248254,2015-10-19T10-3-13.663,1,1
RIZ5,SPBFUT,88565.422598603,2015-10-19T10-3-14.198,1,1
RIZ5,SPBFUT,88570.338078882,2015-10-19T10-3-16.324,2,1
RIZ5,SPBFUT,88572.270463106,2015-10-19T10-3-16.653,1,1
RIZ5,SPBFUT,88575.816370485,2015-10-19T10-3-17.269,2,1
RIZ5,SPBFUT,88574.653096388,2015-10-19T10-3-17.856,1,8
RIZ5,SPBFUT,88571.72247711,2015-10-19T10-3-18.206,1,1
RIZ5,SPBFUT,88567.377981688,2015-10-19T10-3-18.358,1,3
RIZ5,SPBFUT,88557.902385351,2015-10-19T10-3-20.912,1,1
RIZ5,SPBFUT,88550.32190828,2015-10-19T10-3-21.078,1,1
RIZ5,SPBFUT,88544.257526624,2015-10-19T10-3-22.222,1,1
RIZ5,SPBFUT,88547.406021299,2015-10-19T10-3-23.111,2,1
RIZ5,SPBFUT,88541.92481704,2015-10-19T10-3-28.74,2,1
RIZ5,SPBFUT,88533.539853632,2015-10-19T10-3-29.859,1,1
RIZ5,SPBFUT,88530.831882905,2015-10-19T10-3-36.929,2,14
RIZ5,SPBFUT,88530.665506324,2015-10-19T10-3-42.86,1,1
RIZ5,SPBFUT,88530.532405059,2015-10-19T10-3-44.52,1,9
RIZ5,SPBFUT,88534.425924048,2015-10-19T10-3-47.429,2,1
RIZ5,SPBFUT,88529.540739238,2015-10-19T10-3-47.465,1,1
RIZ5,SPBFUT,88525.63259139,2015-10-19T10-3-52.787,1,1
RIZ5,SPBFUT,88526.506073112,2015-10-19T10-3-53.554,2,1
RIZ5,SPBFUT,88531.20485849,2015-10-19T10-3-53.554,2,4
RIZ5,SPBFUT,88534.963886792,2015-10-19T10-3-53.554,2,1
RIZ5,SPBFUT,88537.971109434,2015-10-19T10-3-53.554,2,1
RIZ5,SPBFUT,88542.376887547,2015-10-19T10-3-53.554,2,8
RIZ5,SPBFUT,88537.901510037,2015-10-19T10-3-54.604,1,1
RIZ5,SPBFUT,88534.32120803,2015-10-19T10-3-54.604,1,1
RIZ5,SPBFUT,88537.456966424,2015-10-19T10-3-56.616,1,1
RIZ5,SPBFUT,88541.965573139,2015-10-19T10-3-57.687,2,2
RIZ5,SPBFUT,88549.572458511,2015-10-19T10-3-57.687,2,1
RIZ5,SPBFUT,88551.657966809,2015-10-19T10-3-58.793,1,1
RIZ5,SPBFUT,88551.326373447,2015-10-19T10-3-58.958,1,1
RIZ5,SPBFUT,88561.061098758,2015-10-19T10-3-59.881,2,1
RIZ5,SPBFUT,88568.848879006,2015-10-19T10-4-0.245,2,1
RIZ5,SPBFUT,88575.079103205,2015-10-19T10-4-0.245,2,2
RIZ5,SPBFUT,88580.063282564,2015-10-19T10-4-0.245,2,1
RIZ5,SPBFUT,88584.050626051,2015-10-19T10-4-0.245,2,2
RIZ5,SPBFUT,88587.240500841,2015-10-19T10-4-2.847,1,31
RIZ5,SPBFUT,88587.792400673,2015-10-19T10-4-2.847,1,1
RIZ5,SPBFUT,88578.233920538,2015-10-19T10-4-6.804,1,1
RIZ5,SPBFUT,88580.587136431,2015-10-19T10-4-9.778,2,1
RIZ5,SPBFUT,88578.469709144,2015-10-19T10-4-11.036,1,1
RIZ5,SPBFUT,88582.775767316,2015-10-19T10-4-15.13,2,3
RIZ5,SPBFUT,88586.220613852,2015-10-19T10-4-15.13,2,2
RIZ5,SPBFUT,88590.976491082,2015-10-19T10-4-15.13,2,1
RIZ5,SPBFUT,88594.781192866,2015-10-19T10-4-15.13,2,5
RIZ5,SPBFUT,88599.824954292,2015-10-19T10-4-15.13,2,1
RIZ5,SPBFUT,88607.859963434,2015-10-19T10-4-15.13,2,3
RIZ5,SPBFUT,88616.287970747,2015-10-19T10-4-15.13,2,1
RIZ5,SPBFUT,88623.030376598,2015-10-19T10-4-15.13,2,2
RIZ5,SPBFUT,88614.424301278,2015-10-19T10-4-15.457,1,1
RIZ5,SPBFUT,88621.539441023,2015-10-19T10-4-19.195,2,3
RIZ5,SPBFUT,88627.231552818,2015-10-19T10-4-19.493,2,1
RIZ5,SPBFUT,88623.785242254,2015-10-19T10-4-20.227,1,20
RIZ5,SPBFUT,88621.028193804,2015-10-19T10-4-21.205,1,1
RIZ5,SPBFUT,88626.822555043,2015-10-19T10-4-21.765,2,1
RIZ5,SPBFUT,88625.458044034,2015-10-19T10-4-22.495,1,20
RIZ5,SPBFUT,88622.366435227,2015-10-19T10-4-23.021,1,2
RIZ5,SPBFUT,88631.893148182,2015-10-19T10-4-25.49,2,1
RIZ5,SPBFUT,88635.514518546,2015-10-19T10-4-26.006,1,1
RIZ5,SPBFUT,88632.411614836,2015-10-19T10-4-27.67,1,1
RIZ5,SPBFUT,88639.929291869,2015-10-19T10-4-27.838,2,1
RIZ5,SPBFUT,88645.943433495,2015-10-19T10-4-28.687,2,1
RIZ5,SPBFUT,88644.754746796,2015-10-19T10-4-30.167,1,5
RIZ5,SPBFUT,88643.803797437,2015-10-19T10-4-32.127,1,1
RIZ5,SPBFUT,88649.04303795,2015-10-19T10-4-32.373,2,2
RIZ5,SPBFUT,88655.23443036,2015-10-19T10-4-32.373,2,1
RIZ5,SPBFUT,88660.187544288,2015-10-19T10-4-32.373,2,3
RIZ5,SPBFUT,88666.15003543,2015-10-19T10-4-32.993,2,2
RIZ5,SPBFUT,88666.920028344,2015-10-19T10-4-35.552,2,1
RIZ5,SPBFUT,88673.536022675,2015-10-19T10-4-35.713,2,7
RIZ5,SPBFUT,88676.82881814,2015-10-19T10-4-36.379,2,1
RIZ5,SPBFUT,88671.463054512,2015-10-19T10-4-38.551,1,1
RIZ5,SPBFUT,88663.17044361,2015-10-19T10-4-38.551,1,1
RIZ5,SPBFUT,88670.536354888,2015-10-19T10-4-40.279,2,1
RIZ5,SPBFUT,88674.42908391,2015-10-19T10-4-42.73,2,5
RIZ5,SPBFUT,88679.543267128,2015-10-19T10-4-42.73,2,3
RIZ5,SPBFUT,88673.634613703,2015-10-19T10-4-44.418,1,1
RIZ5,SPBFUT,88660.907690962,2015-10-19T10-4-48.651,1,1
RIZ5,SPBFUT,88656.72615277,2015-10-19T10-4-49.858,2,1
RIZ5,SPBFUT,88645.380922216,2015-10-19T10-4-56.684,2,1
RIZ5,SPBFUT,88636.304737773,2015-10-19T10-4-59.375,2,5
RIZ5,SPBFUT,88635.043790218,2015-10-19T10-4-59.375,2,1
RIZ5,SPBFUT,88626.035032174,2015-10-19T10-4-59.833,1,1
RIZ5,SPBFUT,88628.82802574,2015-10-19T10-5-1.295,1,1
RIZ5,SPBFUT,88627.062420592,2015-10-19T10-5-1.295,1,1
RIZ5,SPBFUT,88633.649936473,2015-10-19T10-5-1.652,1,1
RIZ5,SPBFUT,88642.919949179,2015-10-19T10-5-6.373,2,2
RIZ5,SPBFUT,88642.335959343,2015-10-19T10-5-7,1,2
RIZ5,SPBFUT,88639.868767474,2015-10-19T10-5-7,1,1
RIZ5,SPBFUT,88631.895013979,2015-10-19T10-5-7,1,1
RIZ5,SPBFUT,88623.516011184,2015-10-19T10-5-7,1,1
RIZ5,SPBFUT,88624.812808947,2015-10-19T10-5-16.131,1,1
RIZ5,SPBFUT,88629.850247157,2015-10-19T10-5-16.531,2,1
RIZ5,SPBFUT,88631.880197726,2015-10-19T10-5-19.521,2,1
RIZ5,SPBFUT,88635.504158181,2015-10-19T10-5-19.521,2,3
RIZ5,SPBFUT,88630.403326545,2015-10-19T10-5-20.396,1,1
RIZ5,SPBFUT,88624.322661236,2015-10-19T10-5-20.603,1,1
RIZ5,SPBFUT,88629.458128989,2015-10-19T10-5-22.152,2,1
RIZ5,SPBFUT,88623.566503191,2015-10-19T10-5-25.289,1,1
RIZ5,SPBFUT,88618.853202553,2015-10-19T10-5-25.446,1,5
RIZ5,SPBFUT,88621.082562042,2015-10-19T10-5-31.625,2,1
RIZ5,SPBFUT,88616.866049634,2015-10-19T10-5-32.571,1,1
RIZ5,SPBFUT,88611.492839707,2015-10-19T10-5-34.879,1,5
RIZ5,SPBFUT,88605.194271766,2015-10-19T10-5-34.879,1,1
RIZ5,SPBFUT,88602.155417412,2015-10-19T10-5-39.882,1,2
RIZ5,SPBFUT,88597.72433393,2015-10-19T10-5-39.882,1,1
RIZ5,SPBFUT,88594.179467144,2015-10-19T10-5-39.882,1,1
RIZ5,SPBFUT,88589.343573715,2015-10-19T10-5-39.882,1,2
RIZ5,SPBFUT,88595.474858972,2015-10-19T10-5-41.506,1,4
RIZ5,SPBFUT,88596.379887178,2015-10-19T10-5-41.506,1,1
RIZ5,SPBFUT,88609.103909742,2015-10-19T10-5-46.4,2,1
RIZ5,SPBFUT,88625.283127794,2015-10-19T10-5-49.653,2,1
RIZ5,SPBFUT,88640.226502235,2015-10-19T10-5-49.653,2,2
RIZ5,SPBFUT,88654.181201788,2015-10-19T10-5-53.178,2,1
RIZ5,SPBFUT,88655.34496143,2015-10-19T10-5-57.02,1,1
RIZ5,SPBFUT,88650.275969144,2015-10-19T10-5-58.419,1,1
RIZ5,SPBFUT,88654.220775315,2015-10-19T10-6-1.148,2,1
RIZ5,SPBFUT,88659.376620252,2015-10-19T10-6-1.148,2,1
RIZ5,SPBFUT,88663.501296202,2015-10-19T10-6-4.106,2,2
RIZ5,SPBFUT,88666.801036962,2015-10-19T10-6-4.106,2,1
RIZ5,SPBFUT,88665.440829569,2015-10-19T10-6-4.265,1,1
RIZ5,SPBFUT,88666.352663655,2015-10-19T10-6-12.981,2,1
RIZ5,SPBFUT,88667.082130924,2015-10-19T10-6-13.435,2,1
RIZ5,SPBFUT,88665.665704739,2015-10-19T10-6-17.417,1,5
RIZ5,SPBFUT,88664.532563792,2015-10-19T10-6-17.417,1,1
RIZ5,SPBFUT,88665.626051033,2015-10-19T10-6-18.66,1,1
RIZ5,SPBFUT,88672.500840827,2015-10-19T10-6-24.279,2,1
RIZ5,SPBFUT,88680.000672661,2015-10-19T10-6-24.279,2,1
RIZ5,SPBFUT,88686.000538129,2015-10-19T10-6-26.829,2,3
RIZ5,SPBFUT,88692.800430503,2015-10-19T10-6-26.9,2,1
RIZ5,SPBFUT,88698.240344403,2015-10-19T10-6-27.43,2,1
RIZ5,SPBFUT,88708.592275522,2015-10-19T10-6-29.851,2,1
RIZ5,SPBFUT,88716.873820418,2015-10-19T10-6-30.015,2,1
RIZ5,SPBFUT,88719.499056334,2015-10-19T10-6-31.936,1,1
RIZ5,SPBFUT,88723.599245067,2015-10-19T10-6-33.297,2,1
RIZ5,SPBFUT,88726.879396054,2015-10-19T10-6-33.613,2,1
RIZ5,SPBFUT,88729.503516843,2015-10-19T10-6-36.532,2,1
RIZ5,SPBFUT,88731.602813474,2015-10-19T10-6-38.509,2,1
RIZ5,SPBFUT,88737.28225078,2015-10-19T10-6-42.576,2,1
RIZ5,SPBFUT,88765.825800624,2015-10-19T10-6-43.472,2,1
